QueryNumber;Result
54;[1131, 235, 0.5241384875181972]
54;[24, 236, 0.5230638041275427]
54;[219, 237, 0.5227883976327373]
54;[473, 238, 0.5227883976327373]
54;[141, 239, 0.5227883976327373]
54;[320, 240, 0.5227883976327373]
54;[1119, 241, 0.5227883976327373]
54;[402, 242, 0.5207285156357405]
54;[229, 243, 0.5207285156357405]
54;[1212, 244, 0.5188560592627791]
54;[224, 245, 0.5180219547437076]
54;[581, 246, 0.5176963552103514]
54;[812, 247, 0.5133630099945263]
54;[757, 248, 0.5113835606895185]
54;[897, 249, 0.5113835606895185]
54;[953, 250, 0.5113835606895185]
54;[981, 251, 0.5113835606895185]
54;[904, 252, 0.5113835606895185]
54;[1000, 253, 0.5108514371540362]
54;[118, 254, 0.5108514371540362]
54;[901, 255, 0.5108514371540362]
54;[684, 256, 0.5101102956526355]
54;[370, 257, 0.5101102956526354]
54;[682, 258, 0.5027504071402701]
54;[488, 259, 0.5027504071402701]
54;[1013, 260, 0.5027504071402701]
54;[205, 261, 0.5009128838916214]
54;[346, 262, 0.5009128838916214]
54;[667, 263, 0.5009128838916214]
55;[1071, 0, 0.5788861153793496]
55;[860, 1, 0.5788326351798739]
55;[922, 2, 0.503980205636603]
56;[1102, 0, 0.7289984857733381]
56;[903, 1, 0.6797456171084979]
56;[333, 2, 0.6763569924433772]
56;[1071, 3, 0.6714706728036852]
56;[347, 4, 0.6541226931288814]
56;[200, 5, 0.634506098309643]
56;[1000, 6, 0.6120089770122965]
56;[326, 7, 0.6074998489622268]
56;[437, 8, 0.6074998489622268]
56;[696, 9, 0.6070112379990287]
56;[187, 10, 0.6070112379990286]
56;[860, 11, 0.6068636516534872]
56;[988, 12, 0.6048068098663046]
56;[745, 13, 0.602537245155466]
56;[458, 14, 0.6012126707195755]
56;[800, 15, 0.6008882857412787]
56;[432, 16, 0.6006725493501962]
56;[905, 17, 0.5995698200917899]
56;[865, 18, 0.5995698200917899]
56;[784, 19, 0.5995698200917899]
56;[188, 20, 0.5989796830915328]
56;[673, 21, 0.5980315831899751]
56;[1171, 22, 0.5884959453449382]
56;[890, 23, 0.5863350716685736]
56;[317, 24, 0.5763654889584857]
56;[429, 25, 0.5713972679817223]
56;[987, 26, 0.5665534467774372]
56;[757, 27, 0.5584303904184164]
56;[904, 28, 0.5584303904184162]
56;[505, 29, 0.5562086425273337]
56;[438, 30, 0.5562086425273337]
56;[983, 31, 0.5537051901660276]
56;[611, 32, 0.5532085566329892]
56;[1170, 33, 0.549973824161421]
56;[1173, 34, 0.5498191817817216]
56;[598, 35, 0.5449713523537092]
56;[18, 36, 0.5449713523537091]
56;[499, 37, 0.544971352353709]
56;[427, 38, 0.5341252524864663]
56;[348, 39, 0.5321576494457312]
56;[804, 40, 0.5315767535022378]
56;[989, 41, 0.5314152535414004]
56;[605, 42, 0.5285657888086529]
56;[922, 43, 0.5248649293215696]
56;[176, 44, 0.5178500238104045]
56;[517, 45, 0.5143770199531037]
57;[989, 0, 0.7181479535490068]
57;[176, 1, 0.6915894853799375]
57;[1171, 2, 0.6835438381244896]
57;[265, 3, 0.6688300411992638]
57;[987, 4, 0.663438580282524]
57;[80, 5, 0.6629299268230624]
57;[135, 6, 0.6546302511958179]
57;[271, 7, 0.6544276707624872]
57;[696, 8, 0.6544276707624872]
57;[177, 9, 0.6495955002300573]
57;[611, 10, 0.6485337467811569]
57;[1000, 11, 0.6485337467811569]
57;[250, 12, 0.6485337467811569]
57;[676, 13, 0.6465056120059663]
57;[1091, 14, 0.6416774733099592]
57;[394, 15, 0.636807918081084]
57;[160, 16, 0.636807918081084]
57;[459, 17, 0.636807918081084]
57;[1227, 18, 0.636807918081084]
57;[550, 19, 0.6321643528971529]
57;[223, 20, 0.6151341041809174]
57;[842, 21, 0.6140168008231438]
57;[505, 22, 0.6140168008231438]
57;[1077, 23, 0.6138665100913078]
57;[81, 24, 0.6085520146358364]
57;[800, 25, 0.6025849660859697]
57;[1112, 26, 0.6005081911798706]
57;[1, 27, 0.5925585200309029]
57;[753, 28, 0.5908545178226721]
57;[1102, 29, 0.5903077619766288]
57;[778, 30, 0.5854793499224499]
57;[479, 31, 0.5848672542948072]
57;[178, 32, 0.5829513238420047]
57;[148, 33, 0.5798954928803053]
57;[802, 34, 0.5798954928803053]
57;[590, 35, 0.5798954928803053]
57;[458, 36, 0.5780929286402045]
57;[447, 37, 0.5779420195856096]
57;[159, 38, 0.5667804267747252]
57;[110, 39, 0.5649765029767135]
57;[945, 40, 0.5642595664223498]
57;[668, 41, 0.5634150018002775]
57;[200, 42, 0.562623529516049]
57;[18, 43, 0.5585416229751936]
57;[591, 44, 0.55433102859802]
57;[62, 45, 0.5541605602788822]
57;[890, 46, 0.5496957172317929]
57;[912, 47, 0.5431040917207659]
57;[123, 48, 0.5429626321927963]
57;[451, 49, 0.542559483708872]
57;[1071, 50, 0.5368719817227977]
57;[282, 51, 0.5367654126166503]
57;[369, 52, 0.5367317305243596]
57;[79, 53, 0.534520884115106]
57;[473, 54, 0.5337347573604063]
57;[1062, 55, 0.5336187883846575]
57;[260, 56, 0.5316636898584188]
57;[589, 57, 0.5315762101643648]
57;[295, 58, 0.5300128554863647]
57;[346, 59, 0.5295379050909209]
57;[1180, 60, 0.5293649899370975]
57;[1234, 61, 0.528864953815473]
57;[139, 62, 0.5288200994128278]
57;[968, 63, 0.5288200994128278]
57;[1016, 64, 0.5288200994128278]
57;[1172, 65, 0.5288200994128278]
57;[349, 66, 0.5288200994128277]
57;[959, 67, 0.5280292304995148]
57;[905, 68, 0.5234890141011516]
57;[7, 69, 0.5210933575197478]
57;[922, 70, 0.5200113254514428]
57;[884, 71, 0.5200113254514427]
57;[460, 72, 0.5194451293441079]
57;[1078, 73, 0.5153913930861379]
57;[913, 74, 0.5150926445226327]
57;[865, 75, 0.5150926445226327]
57;[798, 76, 0.514170688918476]
57;[755, 77, 0.5141706889184758]
57;[803, 78, 0.5141706889184758]
57;[899, 79, 0.5141706889184758]
57;[1106, 80, 0.5070110325165063]
57;[1108, 81, 0.5070110325165063]
57;[1203, 82, 0.5067612364155722]
57;[1086, 83, 0.5059920037809604]
57;[1065, 84, 0.5051828043681973]
57;[188, 85, 0.5030690399855738]
57;[161, 86, 0.5001898930348045]
58;[326, 0, 0.8875440430570564]
58;[437, 1, 0.8875440430570564]
58;[800, 2, 0.858230044553251]
58;[429, 3, 0.8423903831174933]
58;[696, 4, 0.8314159365691877]
58;[438, 5, 0.8313769665342639]
58;[347, 6, 0.8243068621496635]
58;[505, 7, 0.7962817407827397]
58;[271, 8, 0.774560376074906]
58;[914, 9, 0.7690232841748919]
58;[333, 10, 0.7684332803715658]
58;[187, 11, 0.7678152309581917]
58;[988, 12, 0.7650268254231679]
58;[188, 13, 0.7606236920009899]
58;[458, 14, 0.7604805590506727]
58;[317, 15, 0.7603911141301737]
58;[905, 16, 0.7584024991149766]
58;[865, 17, 0.7584024991149766]
58;[784, 18, 0.7584024991149766]
58;[903, 19, 0.7493849106874549]
58;[964, 20, 0.7489927082282347]
58;[460, 21, 0.7489357998954956]
58;[753, 22, 0.7489357998954956]
58;[769, 23, 0.7464783560798514]
58;[1171, 24, 0.7443950324255878]
58;[543, 25, 0.734344368244977]
58;[757, 26, 0.734344368244977]
58;[986, 27, 0.7343443682449768]
58;[200, 28, 0.7332539097695189]
58;[767, 29, 0.7314467333002908]
58;[1071, 30, 0.7309507463452634]
58;[1110, 31, 0.722058058594188]
58;[987, 32, 0.7166397232142738]
58;[611, 33, 0.6997596240217981]
58;[751, 34, 0.6982626353003216]
58;[585, 35, 0.690334130756878]
58;[176, 36, 0.6896824182749073]
58;[598, 37, 0.6893402931919539]
58;[18, 38, 0.6893402931919538]
58;[499, 39, 0.6893402931919537]
58;[427, 40, 0.6756209414678991]
58;[804, 41, 0.6723973169059838]
58;[989, 42, 0.6721930338186742]
58;[590, 43, 0.669126827274155]
58;[955, 44, 0.6660418234913277]
58;[400, 45, 0.6610284184297034]
58;[1173, 46, 0.6599952073886073]
58;[1003, 47, 0.6441477092968039]
58;[160, 48, 0.6387968027376223]
58;[874, 49, 0.6368858647387111]
58;[179, 50, 0.6324463949924976]
58;[164, 51, 0.632411164202017]
58;[541, 52, 0.632411164202017]
58;[1000, 53, 0.6322353953563838]
58;[89, 54, 0.6319413933416854]
58;[1104, 55, 0.6319413933416854]
58;[1118, 56, 0.6319413933416854]
58;[550, 57, 0.6317501300563959]
58;[346, 58, 0.6293542787210461]
58;[302, 59, 0.6293542787210461]
58;[1165, 60, 0.6293542787210461]
58;[597, 61, 0.629120396225157]
58;[604, 62, 0.629120396225157]
58;[885, 63, 0.629120396225157]
58;[1112, 64, 0.6291203962251569]
58;[606, 65, 0.6291203962251569]
58;[502, 66, 0.6291203962251569]
58;[859, 67, 0.6291203962251569]
58;[907, 68, 0.6291203962251569]
58;[754, 69, 0.628945304332499]
58;[359, 70, 0.626417051264142]
58;[1015, 71, 0.626417051264142]
58;[475, 72, 0.625863208637419]
58;[1063, 73, 0.6258632086374188]
58;[432, 74, 0.625410224699892]
58;[159, 75, 0.6253863783905111]
58;[332, 76, 0.6253863783905111]
58;[673, 77, 0.6253863783905111]
58;[358, 78, 0.6226508919520394]
58;[185, 79, 0.6210863783217044]
58;[629, 80, 0.6210863783217044]
58;[661, 81, 0.6210863783217044]
58;[57, 82, 0.6204838764980348]
58;[745, 83, 0.6204838764980348]
58;[1170, 84, 0.6177958162530688]
58;[314, 85, 0.6152112738080521]
58;[459, 86, 0.6142944290423639]
58;[782, 87, 0.6142944290423639]
58;[195, 88, 0.6062839858313122]
58;[61, 89, 0.6062839858313122]
58;[842, 90, 0.6062839858313122]
58;[552, 91, 0.6062839858313122]
58;[166, 92, 0.6062839858313122]
58;[238, 93, 0.6062839858313122]
58;[349, 94, 0.6062839858313122]
58;[368, 95, 0.6062839858313122]
58;[510, 96, 0.6062839858313122]
58;[582, 97, 0.6062839858313122]
58;[730, 98, 0.6062839858313122]
58;[915, 99, 0.6062839858313122]
58;[1017, 100, 0.6062839858313122]
58;[1105, 101, 0.6062839858313122]
58;[1131, 102, 0.6062839858313122]
58;[1132, 103, 0.6062839858313122]
58;[1195, 104, 0.6062839858313122]
58;[295, 105, 0.6041515314366708]
58;[812, 106, 0.599137203292041]
58;[904, 107, 0.5969010960338156]
58;[24, 108, 0.5934025554116615]
58;[63, 109, 0.5934025554116615]
58;[890, 110, 0.591661085031519]
58;[1047, 111, 0.591661085031519]
58;[1062, 112, 0.5834312828043068]
58;[178, 113, 0.5833514539553486]
58;[672, 114, 0.5833514539553486]
58;[992, 115, 0.5833514539553486]
58;[1048, 116, 0.5833514539553486]
58;[1058, 117, 0.5833514539553486]
58;[1066, 118, 0.5833514539553486]
58;[1099, 119, 0.5833514539553486]
58;[1159, 120, 0.5833514539553485]
58;[473, 121, 0.5827089100243477]
58;[472, 122, 0.5827089100243477]
58;[703, 123, 0.5827089100243477]
58;[983, 124, 0.5822415206541004]
58;[618, 125, 0.5822415206541004]
58;[253, 126, 0.5822415206541004]
58;[463, 127, 0.5822415206541004]
58;[62, 128, 0.5747579393018671]
58;[144, 129, 0.574373025797463]
58;[844, 130, 0.572581691084495]
58;[1197, 131, 0.5712550713281154]
58;[588, 132, 0.5707638549438515]
58;[16, 133, 0.568380194465836]
58;[6, 134, 0.5665986210707883]
58;[100, 135, 0.5636014277576854]
58;[80, 136, 0.5588213847382177]
58;[1007, 137, 0.5588213847382176]
58;[1065, 138, 0.5577475752771328]
58;[961, 139, 0.5492223360354107]
58;[613, 140, 0.5486260344322923]
58;[1046, 141, 0.5486260344322923]
58;[1042, 142, 0.5486260344322922]
58;[15, 143, 0.5486260344322922]
58;[1073, 144, 0.5486260344322922]
58;[22, 145, 0.5486260344322922]
58;[90, 146, 0.5486260344322922]
58;[95, 147, 0.5486260344322922]
58;[96, 148, 0.5486260344322922]
58;[210, 149, 0.5486260344322922]
58;[323, 150, 0.5486260344322922]
58;[372, 151, 0.5486260344322922]
58;[392, 152, 0.5486260344322922]
58;[430, 153, 0.5486260344322922]
58;[803, 154, 0.5486260344322922]
58;[889, 155, 0.5486260344322922]
58;[1095, 156, 0.5486260344322922]
58;[1188, 157, 0.5486260344322922]
58;[1214, 158, 0.5486260344322922]
58;[1, 159, 0.5481937785412854]
58;[790, 160, 0.5481937785412854]
58;[917, 161, 0.5433201198829409]
58;[521, 162, 0.5320682572897533]
58;[363, 163, 0.5278452318783162]
58;[766, 164, 0.5278452318783162]
58;[826, 165, 0.5278452318783162]
58;[668, 166, 0.5278452318783161]
58;[53, 167, 0.5278452318783161]
58;[92, 168, 0.5278452318783161]
58;[539, 169, 0.5278452318783161]
58;[548, 170, 0.5278452318783161]
58;[742, 171, 0.5278452318783161]
58;[282, 172, 0.5269625989430134]
58;[922, 173, 0.5269625989430134]
58;[556, 174, 0.5269625989430134]
58;[1091, 175, 0.5269625989430134]
58;[123, 176, 0.5269625989430134]
58;[1102, 177, 0.5269625989430134]
58;[104, 178, 0.5269625989430134]
58;[146, 179, 0.5269625989430134]
58;[863, 180, 0.5269625989430134]
58;[377, 181, 0.5269625989430134]
58;[457, 182, 0.5269625989430134]
58;[370, 183, 0.5196032853768487]
58;[446, 184, 0.5196032853768487]
58;[684, 185, 0.5196032853768487]
58;[731, 186, 0.5032165113969693]
58;[64, 187, 0.5032165113969693]
58;[93, 188, 0.5032165113969693]
58;[316, 189, 0.5032165113969693]
58;[348, 190, 0.5032165113969693]
58;[599, 191, 0.5032165113969693]
58;[605, 192, 0.5032165113969693]
58;[653, 193, 0.5032165113969693]
58;[487, 194, 0.5029394063841964]
59;[587, 0, 0.8158675688520303]
59;[594, 1, 0.8158675688520303]
59;[1047, 2, 0.8158675688520303]
59;[383, 3, 0.8158675688520302]
59;[172, 4, 0.8154025554328501]
59;[322, 5, 0.8074947654870535]
59;[961, 6, 0.8074947654870535]
59;[441, 7, 0.8074947654870533]
59;[1110, 8, 0.7922602708392383]
59;[59, 9, 0.7849256988034221]
59;[140, 10, 0.7849256988034221]
59;[602, 11, 0.7849256988034221]
59;[16, 12, 0.7754898043775142]
59;[630, 13, 0.7663098351279413]
59;[922, 14, 0.7417505982418662]
59;[190, 15, 0.7417505982418662]
59;[352, 16, 0.7417505982418662]
59;[364, 17, 0.7417505982418662]
59;[446, 18, 0.7417505982418662]
59;[710, 19, 0.7417505982418662]
59;[747, 20, 0.7417505982418662]
59;[1016, 21, 0.7417505982418662]
59;[1136, 22, 0.7417505982418662]
59;[521, 23, 0.6868971665096059]
59;[505, 24, 0.6734119199799518]
59;[84, 25, 0.6726925086642909]
59;[170, 26, 0.6726925086642909]
59;[189, 27, 0.6726925086642909]
59;[312, 28, 0.6726925086642909]
59;[440, 29, 0.6726925086642909]
59;[443, 30, 0.6726925086642909]
59;[484, 31, 0.6726925086642909]
59;[548, 32, 0.6726925086642909]
59;[605, 33, 0.6726925086642909]
59;[608, 34, 0.6726925086642909]
59;[771, 35, 0.6726925086642909]
59;[856, 36, 0.6726925086642909]
59;[955, 37, 0.6726925086642909]
59;[42, 38, 0.6726925086642909]
59;[149, 39, 0.6726925086642909]
59;[360, 40, 0.6726925086642909]
59;[1041, 41, 0.6726925086642909]
59;[400, 42, 0.6284600386054747]
59;[258, 43, 0.5773502691896258]
59;[260, 44, 0.5773502691896258]
59;[7, 45, 0.5773502691896258]
59;[912, 46, 0.5773502691896258]
59;[913, 47, 0.5773502691896258]
59;[160, 48, 0.5773502691896258]
59;[1065, 49, 0.5773502691896258]
59;[1086, 50, 0.5773502691896258]
59;[479, 51, 0.5773502691896258]
59;[588, 52, 0.5773502691896258]
59;[782, 53, 0.5773502691896258]
59;[606, 54, 0.5773502691896258]
59;[1197, 55, 0.5773502691896258]
59;[711, 56, 0.5773502691896258]
59;[370, 57, 0.5773502691896258]
59;[887, 58, 0.5773502691896258]
59;[439, 59, 0.5773502691896258]
59;[4, 60, 0.5773502691896258]
59;[19, 61, 0.5773502691896258]
59;[137, 62, 0.5773502691896258]
59;[139, 63, 0.5773502691896258]
59;[141, 64, 0.5773502691896258]
59;[150, 65, 0.5773502691896258]
59;[163, 66, 0.5773502691896258]
59;[193, 67, 0.5773502691896258]
59;[211, 68, 0.5773502691896258]
59;[242, 69, 0.5773502691896258]
59;[244, 70, 0.5773502691896258]
59;[246, 71, 0.5773502691896258]
59;[268, 72, 0.5773502691896258]
59;[304, 73, 0.5773502691896258]
59;[305, 74, 0.5773502691896258]
59;[317, 75, 0.5773502691896258]
59;[348, 76, 0.5773502691896258]
59;[351, 77, 0.5773502691896258]
59;[415, 78, 0.5773502691896258]
59;[496, 79, 0.5773502691896258]
59;[502, 80, 0.5773502691896258]
59;[508, 81, 0.5773502691896258]
59;[519, 82, 0.5773502691896258]
59;[527, 83, 0.5773502691896258]
59;[536, 84, 0.5773502691896258]
59;[543, 85, 0.5773502691896258]
59;[553, 86, 0.5773502691896258]
59;[597, 87, 0.5773502691896258]
59;[604, 88, 0.5773502691896258]
59;[622, 89, 0.5773502691896258]
59;[643, 90, 0.5773502691896258]
59;[648, 91, 0.5773502691896258]
59;[660, 92, 0.5773502691896258]
59;[661, 93, 0.5773502691896258]
59;[676, 94, 0.5773502691896258]
59;[680, 95, 0.5773502691896258]
59;[681, 96, 0.5773502691896258]
59;[688, 97, 0.5773502691896258]
59;[725, 98, 0.5773502691896258]
59;[738, 99, 0.5773502691896258]
59;[755, 100, 0.5773502691896258]
59;[795, 101, 0.5773502691896258]
59;[798, 102, 0.5773502691896258]
59;[803, 103, 0.5773502691896258]
59;[811, 104, 0.5773502691896258]
59;[815, 105, 0.5773502691896258]
59;[885, 106, 0.5773502691896258]
59;[919, 107, 0.5773502691896258]
59;[925, 108, 0.5773502691896258]
59;[951, 109, 0.5773502691896258]
59;[953, 110, 0.5773502691896258]
59;[956, 111, 0.5773502691896258]
59;[960, 112, 0.5773502691896258]
59;[1003, 113, 0.5773502691896258]
59;[1007, 114, 0.5773502691896258]
59;[1035, 115, 0.5773502691896258]
59;[1038, 116, 0.5773502691896258]
59;[1054, 117, 0.5773502691896258]
59;[1060, 118, 0.5773502691896258]
59;[1068, 119, 0.5773502691896258]
59;[1085, 120, 0.5773502691896258]
59;[1120, 121, 0.5773502691896258]
59;[1149, 122, 0.5773502691896258]
59;[1199, 123, 0.5773502691896258]
59;[1205, 124, 0.5773502691896258]
59;[1206, 125, 0.5773502691896258]
59;[1223, 126, 0.5773502691896258]
59;[1232, 127, 0.5773502691896258]
59;[224, 128, 0.5773502691896258]
59;[288, 129, 0.5773502691896258]
59;[928, 130, 0.5773502691896258]
59;[46, 131, 0.5773502691896258]
59;[423, 132, 0.5773502691896258]
59;[1, 133, 0.5773502691896257]
59;[402, 134, 0.5773502691896257]
59;[147, 135, 0.5773502691896257]
59;[411, 136, 0.5773502691896257]
59;[923, 137, 0.5773502691896257]
59;[555, 138, 0.5773502691896257]
59;[179, 139, 0.5773502691896257]
59;[185, 140, 0.5773502691896257]
59;[195, 141, 0.5773502691896257]
59;[74, 142, 0.5773502691896257]
59;[205, 143, 0.5773502691896257]
59;[858, 144, 0.5773502691896257]
59;[223, 145, 0.5773502691896257]
59;[355, 146, 0.5773502691896257]
59;[631, 147, 0.5773502691896257]
59;[8, 148, 0.5773502691896257]
59;[265, 149, 0.5773502691896257]
59;[394, 150, 0.5773502691896257]
59;[778, 151, 0.5773502691896257]
59;[905, 152, 0.5773502691896257]
59;[271, 153, 0.5773502691896257]
59;[18, 154, 0.5773502691896257]
59;[1042, 155, 0.5773502691896257]
59;[148, 156, 0.5773502691896257]
59;[1171, 157, 0.5773502691896257]
59;[282, 158, 0.5773502691896257]
59;[668, 159, 0.5773502691896257]
59;[1180, 160, 0.5773502691896257]
59;[159, 161, 0.5773502691896257]
59;[161, 162, 0.5773502691896257]
59;[800, 163, 0.5773502691896257]
59;[802, 164, 0.5773502691896257]
59;[550, 165, 0.5773502691896257]
59;[1192, 166, 0.5773502691896257]
59;[427, 167, 0.5773502691896257]
59;[556, 168, 0.5773502691896257]
59;[1071, 169, 0.5773502691896257]
59;[176, 170, 0.5773502691896257]
59;[177, 171, 0.5773502691896257]
59;[178, 172, 0.5773502691896257]
59;[1077, 173, 0.5773502691896257]
59;[696, 174, 0.5773502691896257]
59;[188, 175, 0.5773502691896257]
59;[61, 176, 0.5773502691896257]
59;[62, 177, 0.5773502691896257]
59;[447, 178, 0.5773502691896257]
59;[1091, 179, 0.5773502691896257]
59;[200, 180, 0.5773502691896257]
59;[458, 181, 0.5773502691896257]
59;[459, 182, 0.5773502691896257]
59;[460, 183, 0.5773502691896257]
59;[842, 184, 0.5773502691896257]
59;[590, 185, 0.5773502691896257]
59;[80, 186, 0.5773502691896257]
59;[82, 187, 0.5773502691896257]
59;[1227, 188, 0.5773502691896257]
59;[469, 189, 0.5773502691896257]
59;[1112, 190, 0.5773502691896257]
59;[987, 191, 0.5773502691896257]
59;[989, 192, 0.5773502691896257]
59;[865, 193, 0.5773502691896257]
59;[611, 194, 0.5773502691896257]
59;[1000, 195, 0.5773502691896257]
59;[753, 196, 0.5773502691896257]
59;[1010, 197, 0.5773502691896257]
59;[884, 198, 0.5773502691896257]
59;[250, 199, 0.5773502691896257]
59;[123, 200, 0.5773502691896257]
59;[890, 201, 0.5773502691896257]
59;[6, 202, 0.5773502691896257]
59;[790, 203, 0.5773502691896257]
59;[1173, 204, 0.5773502691896257]
59;[945, 205, 0.5773502691896257]
59;[1078, 206, 0.5773502691896257]
59;[451, 207, 0.5773502691896257]
59;[589, 208, 0.5773502691896257]
59;[591, 209, 0.5773502691896257]
59;[983, 210, 0.5773502691896257]
59;[346, 211, 0.5773502691896257]
59;[988, 212, 0.5773502691896257]
59;[874, 213, 0.5773502691896257]
59;[110, 214, 0.5773502691896257]
59;[517, 215, 0.5773502691896257]
59;[1102, 216, 0.5773502691896257]
59;[598, 217, 0.5773502691896257]
59;[104, 218, 0.5773502691896257]
59;[618, 219, 0.5773502691896257]
59;[111, 220, 0.5773502691896257]
59;[146, 221, 0.5773502691896257]
59;[1170, 222, 0.5773502691896257]
59;[187, 223, 0.5773502691896257]
59;[754, 224, 0.5773502691896257]
59;[253, 225, 0.5773502691896257]
59;[767, 226, 0.5773502691896257]
59;[769, 227, 0.5773502691896257]
59;[776, 228, 0.5773502691896257]
59;[784, 229, 0.5773502691896257]
59;[804, 230, 0.5773502691896257]
59;[812, 231, 0.5773502691896257]
59;[326, 232, 0.5773502691896257]
59;[333, 233, 0.5773502691896257]
59;[347, 234, 0.5773502691896257]
59;[863, 235, 0.5773502691896257]
59;[377, 236, 0.5773502691896257]
59;[903, 237, 0.5773502691896257]
59;[429, 238, 0.5773502691896257]
59;[432, 239, 0.5773502691896257]
59;[437, 240, 0.5773502691896257]
59;[438, 241, 0.5773502691896257]
59;[457, 242, 0.5773502691896257]
59;[463, 243, 0.5773502691896257]
59;[487, 244, 0.5773502691896257]
59;[499, 245, 0.5773502691896257]
59;[11, 246, 0.5773502691896257]
59;[15, 247, 0.5773502691896257]
59;[31, 248, 0.5773502691896257]
59;[552, 249, 0.5773502691896257]
59;[1067, 250, 0.5773502691896257]
59;[1073, 251, 0.5773502691896257]
59;[614, 252, 0.5773502691896257]
59;[118, 253, 0.5773502691896257]
59;[1169, 254, 0.5773502691896257]
59;[206, 255, 0.5773502691896257]
59;[212, 256, 0.5773502691896257]
59;[726, 257, 0.5773502691896257]
59;[219, 258, 0.5773502691896257]
59;[731, 259, 0.5773502691896257]
59;[733, 260, 0.5773502691896257]
59;[736, 261, 0.5773502691896257]
59;[243, 262, 0.5773502691896257]
59;[822, 263, 0.5773502691896257]
59;[325, 264, 0.5773502691896257]
59;[860, 265, 0.5773502691896257]
59;[358, 266, 0.5773502691896257]
59;[879, 267, 0.5773502691896257]
59;[914, 268, 0.5773502691896257]
59;[969, 269, 0.5773502691896257]
59;[473, 270, 0.5773502691896257]
59;[1019, 271, 0.5773502691896257]
59;[134, 272, 0.5773502691896257]
59;[872, 273, 0.5773502691896257]
59;[497, 274, 0.5773502691896257]
59;[3, 275, 0.5773502691896257]
59;[13, 276, 0.5773502691896257]
59;[14, 277, 0.5773502691896257]
59;[20, 278, 0.5773502691896257]
59;[21, 279, 0.5773502691896257]
59;[22, 280, 0.5773502691896257]
59;[23, 281, 0.5773502691896257]
59;[24, 282, 0.5773502691896257]
59;[26, 283, 0.5773502691896257]
59;[27, 284, 0.5773502691896257]
59;[30, 285, 0.5773502691896257]
59;[40, 286, 0.5773502691896257]
59;[43, 287, 0.5773502691896257]
59;[47, 288, 0.5773502691896257]
59;[49, 289, 0.5773502691896257]
59;[51, 290, 0.5773502691896257]
59;[52, 291, 0.5773502691896257]
59;[53, 292, 0.5773502691896257]
59;[55, 293, 0.5773502691896257]
59;[63, 294, 0.5773502691896257]
59;[64, 295, 0.5773502691896257]
59;[65, 296, 0.5773502691896257]
59;[67, 297, 0.5773502691896257]
59;[68, 298, 0.5773502691896257]
59;[72, 299, 0.5773502691896257]
59;[76, 300, 0.5773502691896257]
59;[77, 301, 0.5773502691896257]
59;[83, 302, 0.5773502691896257]
59;[85, 303, 0.5773502691896257]
59;[88, 304, 0.5773502691896257]
59;[89, 305, 0.5773502691896257]
59;[90, 306, 0.5773502691896257]
59;[92, 307, 0.5773502691896257]
59;[93, 308, 0.5773502691896257]
59;[95, 309, 0.5773502691896257]
59;[96, 310, 0.5773502691896257]
59;[97, 311, 0.5773502691896257]
59;[98, 312, 0.5773502691896257]
59;[100, 313, 0.5773502691896257]
59;[102, 314, 0.5773502691896257]
59;[108, 315, 0.5773502691896257]
59;[113, 316, 0.5773502691896257]
59;[119, 317, 0.5773502691896257]
59;[125, 318, 0.5773502691896257]
59;[130, 319, 0.5773502691896257]
59;[143, 320, 0.5773502691896257]
59;[144, 321, 0.5773502691896257]
59;[151, 322, 0.5773502691896257]
59;[154, 323, 0.5773502691896257]
59;[155, 324, 0.5773502691896257]
59;[164, 325, 0.5773502691896257]
59;[166, 326, 0.5773502691896257]
59;[167, 327, 0.5773502691896257]
59;[169, 328, 0.5773502691896257]
59;[173, 329, 0.5773502691896257]
59;[174, 330, 0.5773502691896257]
59;[181, 331, 0.5773502691896257]
59;[182, 332, 0.5773502691896257]
59;[183, 333, 0.5773502691896257]
59;[184, 334, 0.5773502691896257]
59;[191, 335, 0.5773502691896257]
59;[196, 336, 0.5773502691896257]
59;[199, 337, 0.5773502691896257]
59;[204, 338, 0.5773502691896257]
59;[209, 339, 0.5773502691896257]
59;[210, 340, 0.5773502691896257]
59;[217, 341, 0.5773502691896257]
59;[218, 342, 0.5773502691896257]
59;[221, 343, 0.5773502691896257]
59;[222, 344, 0.5773502691896257]
59;[225, 345, 0.5773502691896257]
59;[227, 346, 0.5773502691896257]
59;[228, 347, 0.5773502691896257]
59;[229, 348, 0.5773502691896257]
59;[230, 349, 0.5773502691896257]
59;[231, 350, 0.5773502691896257]
59;[232, 351, 0.5773502691896257]
59;[233, 352, 0.5773502691896257]
59;[234, 353, 0.5773502691896257]
59;[237, 354, 0.5773502691896257]
59;[238, 355, 0.5773502691896257]
59;[245, 356, 0.5773502691896257]
59;[248, 357, 0.5773502691896257]
59;[252, 358, 0.5773502691896257]
59;[254, 359, 0.5773502691896257]
59;[255, 360, 0.5773502691896257]
59;[259, 361, 0.5773502691896257]
59;[261, 362, 0.5773502691896257]
59;[273, 363, 0.5773502691896257]
59;[274, 364, 0.5773502691896257]
59;[279, 365, 0.5773502691896257]
59;[281, 366, 0.5773502691896257]
59;[283, 367, 0.5773502691896257]
59;[286, 368, 0.5773502691896257]
59;[287, 369, 0.5773502691896257]
59;[289, 370, 0.5773502691896257]
59;[290, 371, 0.5773502691896257]
