QueryNumber;Result
60;[998, 1033, 0]
60;[1001, 1034, 0]
60;[1002, 1035, 0]
60;[1005, 1036, 0]
60;[1006, 1037, 0]
60;[1007, 1038, 0]
60;[1008, 1039, 0]
60;[1009, 1040, 0]
60;[1010, 1041, 0]
60;[1011, 1042, 0]
60;[1012, 1043, 0]
60;[1013, 1044, 0]
60;[1014, 1045, 0]
60;[1018, 1046, 0]
60;[1019, 1047, 0]
60;[1020, 1048, 0]
60;[1021, 1049, 0]
60;[1022, 1050, 0]
60;[1024, 1051, 0]
60;[1025, 1052, 0]
60;[1026, 1053, 0]
60;[1027, 1054, 0]
60;[1028, 1055, 0]
60;[1030, 1056, 0]
60;[1031, 1057, 0]
60;[1032, 1058, 0]
60;[1033, 1059, 0]
60;[1034, 1060, 0]
60;[1035, 1061, 0]
60;[1036, 1062, 0]
60;[1038, 1063, 0]
60;[1040, 1064, 0]
60;[1043, 1065, 0]
60;[1048, 1066, 0]
60;[1049, 1067, 0]
60;[1050, 1068, 0]
60;[1051, 1069, 0]
60;[1052, 1070, 0]
60;[1053, 1071, 0]
60;[1054, 1072, 0]
60;[1055, 1073, 0]
60;[1056, 1074, 0]
60;[1057, 1075, 0]
60;[1058, 1076, 0]
60;[1059, 1077, 0]
60;[1060, 1078, 0]
60;[1061, 1079, 0]
60;[1064, 1080, 0]
60;[1065, 1081, 0]
60;[1066, 1082, 0]
60;[1067, 1083, 0]
60;[1068, 1084, 0]
60;[1070, 1085, 0]
60;[1072, 1086, 0]
60;[1074, 1087, 0]
60;[1075, 1088, 0]
60;[1076, 1089, 0]
60;[1077, 1090, 0]
60;[1079, 1091, 0]
60;[1080, 1092, 0]
60;[1082, 1093, 0]
60;[1083, 1094, 0]
60;[1084, 1095, 0]
60;[1085, 1096, 0]
60;[1086, 1097, 0]
60;[1087, 1098, 0]
60;[1088, 1099, 0]
60;[1090, 1100, 0]
60;[1091, 1101, 0]
60;[1093, 1102, 0]
60;[1094, 1103, 0]
60;[1096, 1104, 0]
60;[1097, 1105, 0]
60;[1099, 1106, 0]
60;[1100, 1107, 0]
60;[1101, 1108, 0]
60;[1102, 1109, 0]
60;[1106, 1110, 0]
60;[1107, 1111, 0]
60;[1108, 1112, 0]
60;[1111, 1113, 0]
60;[1113, 1114, 0]
60;[1114, 1115, 0]
60;[1115, 1116, 0]
60;[1116, 1117, 0]
60;[1117, 1118, 0]
60;[1119, 1119, 0]
60;[1121, 1120, 0]
60;[1122, 1121, 0]
60;[1123, 1122, 0]
60;[1124, 1123, 0]
60;[1125, 1124, 0]
60;[1126, 1125, 0]
60;[1127, 1126, 0]
60;[1128, 1127, 0]
60;[1129, 1128, 0]
60;[1130, 1129, 0]
60;[1133, 1130, 0]
60;[1134, 1131, 0]
60;[1135, 1132, 0]
60;[1136, 1133, 0]
60;[1137, 1134, 0]
60;[1138, 1135, 0]
60;[1139, 1136, 0]
60;[1140, 1137, 0]
60;[1141, 1138, 0]
60;[1142, 1139, 0]
60;[1143, 1140, 0]
60;[1144, 1141, 0]
60;[1145, 1142, 0]
60;[1146, 1143, 0]
60;[1147, 1144, 0]
60;[1148, 1145, 0]
60;[1152, 1146, 0]
60;[1153, 1147, 0]
60;[1155, 1148, 0]
60;[1156, 1149, 0]
60;[1157, 1150, 0]
60;[1158, 1151, 0]
60;[1159, 1152, 0]
60;[1160, 1153, 0]
60;[1161, 1154, 0]
60;[1162, 1155, 0]
60;[1163, 1156, 0]
60;[1164, 1157, 0]
60;[1165, 1158, 0]
60;[1166, 1159, 0]
60;[1167, 1160, 0]
60;[1169, 1161, 0]
60;[1172, 1162, 0]
60;[1173, 1163, 0]
60;[1174, 1164, 0]
60;[1175, 1165, 0]
60;[1176, 1166, 0]
60;[1177, 1167, 0]
60;[1178, 1168, 0]
60;[1179, 1169, 0]
60;[1181, 1170, 0]
60;[1182, 1171, 0]
60;[1183, 1172, 0]
60;[1184, 1173, 0]
60;[1185, 1174, 0]
60;[1189, 1175, 0]
60;[1190, 1176, 0]
60;[1191, 1177, 0]
60;[1192, 1178, 0]
60;[1193, 1179, 0]
60;[1194, 1180, 0]
60;[1196, 1181, 0]
60;[1198, 1182, 0]
60;[1200, 1183, 0]
60;[1201, 1184, 0]
60;[1202, 1185, 0]
60;[1203, 1186, 0]
60;[1204, 1187, 0]
60;[1205, 1188, 0]
60;[1206, 1189, 0]
60;[1207, 1190, 0]
60;[1208, 1191, 0]
60;[1209, 1192, 0]
60;[1210, 1193, 0]
60;[1211, 1194, 0]
60;[1213, 1195, 0]
60;[1217, 1196, 0]
60;[1218, 1197, 0]
60;[1219, 1198, 0]
60;[1220, 1199, 0]
60;[1221, 1200, 0]
60;[1222, 1201, 0]
60;[1223, 1202, 0]
60;[1224, 1203, 0]
60;[1226, 1204, 0]
60;[1229, 1205, 0]
60;[1230, 1206, 0]
60;[1231, 1207, 0]
60;[1232, 1208, 0]
60;[1233, 1209, 0]
60;[1235, 1210, 0]
60;[1236, 1211, 0]
60;[1237, 1212, 0]
60;[1238, 1213, 0]
60;[1239, 1214, 0]
61;[370, 0, 0.7221183916980077]
61;[969, 1, 0.6844840143668147]
61;[322, 2, 0.6507822840603894]
61;[135, 3, 0.6507469634092435]
61;[177, 4, 0.6492279723824775]
61;[778, 5, 0.6492279723824775]
61;[511, 6, 0.6466912139466992]
61;[1079, 7, 0.6400281527112548]
61;[7, 8, 0.6347966682857237]
61;[1173, 9, 0.6325999038053051]
61;[325, 10, 0.6204344727215785]
61;[501, 11, 0.6131023932013583]
61;[570, 12, 0.6017945291615225]
61;[980, 13, 0.5990330765841922]
61;[196, 14, 0.5780032939008016]
61;[502, 15, 0.5705320050167829]
61;[481, 16, 0.5344828297832527]
61;[685, 17, 0.5344828297832526]
61;[761, 18, 0.5341166494173268]
61;[1234, 19, 0.5340155992742012]
61;[98, 20, 0.5333031972301453]
61;[124, 21, 0.5333031972301453]
61;[172, 22, 0.5333031972301453]
61;[343, 23, 0.5333031972301453]
61;[418, 24, 0.5333031972301453]
61;[430, 25, 0.5333031972301453]
61;[434, 26, 0.5333031972301453]
61;[441, 27, 0.5333031972301453]
61;[504, 28, 0.5333031972301453]
61;[538, 29, 0.5333031972301453]
61;[960, 30, 0.5333031972301453]
61;[912, 31, 0.5330893953037867]
61;[401, 32, 0.5312385673578995]
61;[1141, 33, 0.5312385673578995]
61;[1111, 34, 0.5312385673578994]
61;[505, 35, 0.5304111264992366]
61;[56, 36, 0.5301625247308343]
61;[159, 37, 0.5301625247308343]
61;[176, 38, 0.5301625247308343]
61;[417, 39, 0.5301625247308343]
61;[439, 40, 0.5301625247308343]
61;[555, 41, 0.5301625247308343]
61;[614, 42, 0.5301625247308343]
61;[769, 43, 0.5301625247308343]
61;[1170, 44, 0.5301625247308343]
61;[1197, 45, 0.5301625247308343]
61;[1, 46, 0.5301625247308341]
61;[6, 47, 0.5301625247308341]
61;[17, 48, 0.5301625247308341]
61;[31, 49, 0.5301625247308341]
61;[80, 50, 0.5301625247308341]
61;[179, 51, 0.5301625247308341]
61;[265, 52, 0.5301625247308341]
61;[447, 53, 0.5301625247308341]
61;[589, 54, 0.5301625247308341]
61;[590, 55, 0.5301625247308341]
61;[1019, 56, 0.5301625247308341]
61;[1078, 57, 0.5301625247308341]
61;[1192, 58, 0.5301625247308341]
61;[195, 59, 0.5293385721954771]
61;[437, 60, 0.5293385721954771]
61;[224, 61, 0.5284357751733498]
61;[860, 62, 0.5282792208469077]
61;[1169, 63, 0.5282792208469077]
61;[125, 64, 0.5263017028167347]
61;[490, 65, 0.5238880097274979]
61;[484, 66, 0.5235298813646456]
61;[297, 67, 0.5226892058168814]
61;[25, 68, 0.5226892058168813]
61;[333, 69, 0.5226892058168813]
61;[733, 70, 0.5226892058168813]
61;[432, 71, 0.5222965129085286]
61;[66, 72, 0.5158086720607912]
61;[383, 73, 0.5153700892048478]
61;[605, 74, 0.5074457448897708]
61;[1121, 75, 0.4976274948001823]
61;[754, 76, 0.4916011345345714]
61;[271, 77, 0.488737333283869]
61;[160, 78, 0.4606535375824157]
61;[46, 79, 0.4498832779247043]
61;[140, 80, 0.41674648940336767]
61;[50, 81, 0.37796447300922725]
61;[52, 82, 0.37796447300922725]
61;[60, 83, 0.37796447300922725]
61;[67, 84, 0.37796447300922725]
61;[81, 85, 0.37796447300922725]
61;[102, 86, 0.37796447300922725]
61;[122, 87, 0.37796447300922725]
61;[137, 88, 0.37796447300922725]
61;[142, 89, 0.37796447300922725]
61;[197, 90, 0.37796447300922725]
61;[246, 91, 0.37796447300922725]
61;[248, 92, 0.37796447300922725]
61;[252, 93, 0.37796447300922725]
61;[254, 94, 0.37796447300922725]
61;[258, 95, 0.37796447300922725]
61;[260, 96, 0.37796447300922725]
61;[264, 97, 0.37796447300922725]
61;[286, 98, 0.37796447300922725]
61;[292, 99, 0.37796447300922725]
61;[326, 100, 0.37796447300922725]
61;[345, 101, 0.37796447300922725]
61;[371, 102, 0.37796447300922725]
61;[391, 103, 0.37796447300922725]
61;[392, 104, 0.37796447300922725]
61;[444, 105, 0.37796447300922725]
61;[494, 106, 0.37796447300922725]
61;[498, 107, 0.37796447300922725]
61;[548, 108, 0.37796447300922725]
61;[562, 109, 0.37796447300922725]
61;[572, 110, 0.37796447300922725]
61;[608, 111, 0.37796447300922725]
61;[624, 112, 0.37796447300922725]
61;[625, 113, 0.37796447300922725]
61;[632, 114, 0.37796447300922725]
61;[646, 115, 0.37796447300922725]
61;[654, 116, 0.37796447300922725]
61;[702, 117, 0.37796447300922725]
61;[710, 118, 0.37796447300922725]
61;[715, 119, 0.37796447300922725]
61;[719, 120, 0.37796447300922725]
61;[801, 121, 0.37796447300922725]
61;[832, 122, 0.37796447300922725]
61;[847, 123, 0.37796447300922725]
61;[850, 124, 0.37796447300922725]
61;[856, 125, 0.37796447300922725]
61;[881, 126, 0.37796447300922725]
61;[891, 127, 0.37796447300922725]
61;[925, 128, 0.37796447300922725]
61;[926, 129, 0.37796447300922725]
61;[928, 130, 0.37796447300922725]
61;[937, 131, 0.37796447300922725]
61;[973, 132, 0.37796447300922725]
61;[1135, 133, 0.37796447300922725]
61;[1156, 134, 0.37796447300922725]
61;[1160, 135, 0.37796447300922725]
61;[1181, 136, 0.37796447300922725]
61;[1185, 137, 0.37796447300922725]
61;[1201, 138, 0.37796447300922725]
61;[1226, 139, 0.37796447300922725]
61;[1236, 140, 0.37796447300922725]
61;[8, 141, 0.3779644730092272]
61;[11, 142, 0.3779644730092272]
61;[15, 143, 0.3779644730092272]
61;[19, 144, 0.3779644730092272]
61;[37, 145, 0.3779644730092272]
61;[48, 146, 0.3779644730092272]
61;[55, 147, 0.3779644730092272]
61;[99, 148, 0.3779644730092272]
61;[103, 149, 0.3779644730092272]
61;[110, 150, 0.3779644730092272]
61;[118, 151, 0.3779644730092272]
61;[119, 152, 0.3779644730092272]
61;[126, 153, 0.3779644730092272]
61;[133, 154, 0.3779644730092272]
61;[134, 155, 0.3779644730092272]
61;[148, 156, 0.3779644730092272]
61;[152, 157, 0.3779644730092272]
61;[163, 158, 0.3779644730092272]
61;[165, 159, 0.3779644730092272]
61;[187, 160, 0.3779644730092272]
61;[202, 161, 0.3779644730092272]
61;[206, 162, 0.3779644730092272]
61;[212, 163, 0.3779644730092272]
61;[218, 164, 0.3779644730092272]
61;[219, 165, 0.3779644730092272]
61;[223, 166, 0.3779644730092272]
61;[243, 167, 0.3779644730092272]
61;[244, 168, 0.3779644730092272]
61;[250, 169, 0.3779644730092272]
61;[278, 170, 0.3779644730092272]
61;[283, 171, 0.3779644730092272]
61;[305, 172, 0.3779644730092272]
61;[307, 173, 0.3779644730092272]
61;[331, 174, 0.3779644730092272]
61;[340, 175, 0.3779644730092272]
61;[346, 176, 0.3779644730092272]
61;[349, 177, 0.3779644730092272]
61;[355, 178, 0.3779644730092272]
61;[358, 179, 0.3779644730092272]
61;[372, 180, 0.3779644730092272]
61;[393, 181, 0.3779644730092272]
61;[397, 182, 0.3779644730092272]
61;[402, 183, 0.3779644730092272]
61;[403, 184, 0.3779644730092272]
61;[423, 185, 0.3779644730092272]
61;[429, 186, 0.3779644730092272]
61;[445, 187, 0.3779644730092272]
61;[451, 188, 0.3779644730092272]
61;[452, 189, 0.3779644730092272]
61;[453, 190, 0.3779644730092272]
61;[457, 191, 0.3779644730092272]
61;[459, 192, 0.3779644730092272]
61;[466, 193, 0.3779644730092272]
61;[473, 194, 0.3779644730092272]
61;[497, 195, 0.3779644730092272]
61;[508, 196, 0.3779644730092272]
61;[509, 197, 0.3779644730092272]
61;[536, 198, 0.3779644730092272]
61;[543, 199, 0.3779644730092272]
61;[550, 200, 0.3779644730092272]
61;[552, 201, 0.3779644730092272]
61;[553, 202, 0.3779644730092272]
61;[556, 203, 0.3779644730092272]
61;[563, 204, 0.3779644730092272]
61;[568, 205, 0.3779644730092272]
61;[571, 206, 0.3779644730092272]
61;[581, 207, 0.3779644730092272]
61;[598, 208, 0.3779644730092272]
61;[601, 209, 0.3779644730092272]
61;[606, 210, 0.3779644730092272]
61;[618, 211, 0.3779644730092272]
61;[622, 212, 0.3779644730092272]
61;[627, 213, 0.3779644730092272]
61;[631, 214, 0.3779644730092272]
61;[655, 215, 0.3779644730092272]
61;[667, 216, 0.3779644730092272]
61;[680, 217, 0.3779644730092272]
61;[682, 218, 0.3779644730092272]
61;[686, 219, 0.3779644730092272]
61;[693, 220, 0.3779644730092272]
61;[711, 221, 0.3779644730092272]
61;[716, 222, 0.3779644730092272]
61;[723, 223, 0.3779644730092272]
61;[726, 224, 0.3779644730092272]
61;[727, 225, 0.3779644730092272]
61;[731, 226, 0.3779644730092272]
61;[736, 227, 0.3779644730092272]
61;[741, 228, 0.3779644730092272]
61;[745, 229, 0.3779644730092272]
61;[748, 230, 0.3779644730092272]
61;[757, 231, 0.3779644730092272]
61;[758, 232, 0.3779644730092272]
61;[765, 233, 0.3779644730092272]
61;[767, 234, 0.3779644730092272]
61;[768, 235, 0.3779644730092272]
61;[787, 236, 0.3779644730092272]
61;[794, 237, 0.3779644730092272]
61;[820, 238, 0.3779644730092272]
61;[821, 239, 0.3779644730092272]
61;[822, 240, 0.3779644730092272]
61;[827, 241, 0.3779644730092272]
61;[840, 242, 0.3779644730092272]
61;[842, 243, 0.3779644730092272]
61;[872, 244, 0.3779644730092272]
61;[875, 245, 0.3779644730092272]
61;[879, 246, 0.3779644730092272]
61;[887, 247, 0.3779644730092272]
61;[897, 248, 0.3779644730092272]
61;[903, 249, 0.3779644730092272]
61;[910, 250, 0.3779644730092272]
61;[913, 251, 0.3779644730092272]
61;[914, 252, 0.3779644730092272]
61;[935, 253, 0.3779644730092272]
61;[970, 254, 0.3779644730092272]
61;[985, 255, 0.3779644730092272]
61;[988, 256, 0.3779644730092272]
61;[992, 257, 0.3779644730092272]
61;[1012, 258, 0.3779644730092272]
61;[1017, 259, 0.3779644730092272]
61;[1021, 260, 0.3779644730092272]
61;[1039, 261, 0.3779644730092272]
61;[1050, 262, 0.3779644730092272]
61;[1058, 263, 0.3779644730092272]
61;[1067, 264, 0.3779644730092272]
61;[1068, 265, 0.3779644730092272]
61;[1073, 266, 0.3779644730092272]
61;[1077, 267, 0.3779644730092272]
61;[1080, 268, 0.3779644730092272]
61;[1091, 269, 0.3779644730092272]
61;[1092, 270, 0.3779644730092272]
61;[1112, 271, 0.3779644730092272]
61;[1120, 272, 0.3779644730092272]
61;[1171, 273, 0.3779644730092272]
61;[1200, 274, 0.3779644730092272]
61;[1216, 275, 0.3779644730092272]
61;[1222, 276, 0.3779644730092272]
61;[2, 277, 0]
61;[3, 278, 0]
61;[4, 279, 0]
61;[5, 280, 0]
61;[9, 281, 0]
61;[10, 282, 0]
61;[12, 283, 0]
61;[13, 284, 0]
61;[14, 285, 0]
61;[16, 286, 0]
61;[18, 287, 0]
61;[20, 288, 0]
61;[21, 289, 0]
61;[22, 290, 0]
61;[23, 291, 0]
61;[24, 292, 0]
61;[26, 293, 0]
61;[27, 294, 0]
61;[28, 295, 0]
61;[29, 296, 0]
61;[30, 297, 0]
61;[32, 298, 0]
61;[33, 299, 0]
61;[34, 300, 0]
61;[35, 301, 0]
61;[38, 302, 0]
61;[39, 303, 0]
61;[40, 304, 0]
61;[41, 305, 0]
61;[42, 306, 0]
61;[43, 307, 0]
61;[44, 308, 0]
61;[45, 309, 0]
61;[47, 310, 0]
61;[49, 311, 0]
61;[51, 312, 0]
61;[53, 313, 0]
61;[54, 314, 0]
61;[57, 315, 0]
61;[58, 316, 0]
61;[59, 317, 0]
61;[61, 318, 0]
61;[62, 319, 0]
61;[63, 320, 0]
61;[64, 321, 0]
61;[65, 322, 0]
61;[68, 323, 0]
61;[69, 324, 0]
61;[70, 325, 0]
61;[71, 326, 0]
61;[72, 327, 0]
61;[73, 328, 0]
61;[74, 329, 0]
61;[75, 330, 0]
61;[76, 331, 0]
61;[77, 332, 0]
61;[78, 333, 0]
61;[79, 334, 0]
61;[82, 335, 0]
61;[83, 336, 0]
61;[84, 337, 0]
61;[85, 338, 0]
61;[86, 339, 0]
61;[87, 340, 0]
61;[88, 341, 0]
61;[89, 342, 0]
61;[90, 343, 0]
61;[91, 344, 0]
61;[92, 345, 0]
61;[93, 346, 0]
61;[94, 347, 0]
61;[95, 348, 0]
61;[96, 349, 0]
61;[97, 350, 0]
61;[100, 351, 0]
61;[101, 352, 0]
61;[104, 353, 0]
61;[105, 354, 0]
61;[106, 355, 0]
61;[107, 356, 0]
61;[108, 357, 0]
61;[109, 358, 0]
61;[111, 359, 0]
61;[112, 360, 0]
61;[113, 361, 0]
61;[114, 362, 0]
61;[115, 363, 0]
61;[116, 364, 0]
61;[117, 365, 0]
61;[120, 366, 0]
61;[121, 367, 0]
61;[123, 368, 0]
61;[127, 369, 0]
61;[129, 370, 0]
61;[130, 371, 0]
61;[131, 372, 0]
61;[136, 373, 0]
61;[138, 374, 0]
61;[139, 375, 0]
61;[141, 376, 0]
61;[143, 377, 0]
61;[144, 378, 0]
61;[145, 379, 0]
61;[146, 380, 0]
61;[147, 381, 0]
61;[149, 382, 0]
61;[150, 383, 0]
61;[151, 384, 0]
61;[153, 385, 0]
61;[154, 386, 0]
61;[155, 387, 0]
61;[156, 388, 0]
61;[157, 389, 0]
61;[158, 390, 0]
61;[161, 391, 0]
61;[162, 392, 0]
61;[164, 393, 0]
61;[166, 394, 0]
61;[167, 395, 0]
61;[169, 396, 0]
61;[170, 397, 0]
61;[171, 398, 0]
61;[173, 399, 0]
61;[174, 400, 0]
61;[175, 401, 0]
61;[178, 402, 0]
61;[180, 403, 0]
61;[181, 404, 0]
61;[182, 405, 0]
61;[183, 406, 0]
61;[184, 407, 0]
61;[185, 408, 0]
61;[186, 409, 0]
61;[188, 410, 0]
61;[189, 411, 0]
61;[190, 412, 0]
61;[191, 413, 0]
61;[192, 414, 0]
61;[193, 415, 0]
61;[194, 416, 0]
61;[198, 417, 0]
61;[199, 418, 0]
61;[200, 419, 0]
61;[201, 420, 0]
61;[203, 421, 0]
61;[204, 422, 0]
61;[205, 423, 0]
61;[207, 424, 0]
61;[208, 425, 0]
61;[209, 426, 0]
61;[210, 427, 0]
61;[211, 428, 0]
61;[213, 429, 0]
61;[214, 430, 0]
61;[215, 431, 0]
61;[216, 432, 0]
61;[217, 433, 0]
61;[220, 434, 0]
61;[221, 435, 0]
61;[222, 436, 0]
61;[225, 437, 0]
61;[226, 438, 0]
61;[227, 439, 0]
61;[228, 440, 0]
61;[229, 441, 0]
61;[230, 442, 0]
61;[231, 443, 0]
61;[232, 444, 0]
61;[233, 445, 0]
61;[234, 446, 0]
61;[235, 447, 0]
61;[236, 448, 0]
61;[237, 449, 0]
61;[238, 450, 0]
61;[239, 451, 0]
61;[240, 452, 0]
61;[241, 453, 0]
61;[242, 454, 0]
61;[245, 455, 0]
61;[247, 456, 0]
61;[249, 457, 0]
61;[251, 458, 0]
61;[253, 459, 0]
61;[255, 460, 0]
61;[256, 461, 0]
61;[257, 462, 0]
61;[259, 463, 0]
61;[261, 464, 0]
61;[262, 465, 0]
61;[263, 466, 0]
61;[266, 467, 0]
61;[267, 468, 0]
61;[268, 469, 0]
61;[269, 470, 0]
61;[270, 471, 0]
61;[272, 472, 0]
61;[273, 473, 0]
61;[274, 474, 0]
61;[275, 475, 0]
61;[276, 476, 0]
61;[277, 477, 0]
61;[279, 478, 0]
61;[280, 479, 0]
61;[281, 480, 0]
61;[282, 481, 0]
61;[284, 482, 0]
61;[285, 483, 0]
61;[287, 484, 0]
61;[288, 485, 0]
61;[289, 486, 0]
61;[290, 487, 0]
61;[291, 488, 0]
61;[293, 489, 0]
61;[294, 490, 0]
61;[295, 491, 0]
61;[296, 492, 0]
61;[299, 493, 0]
61;[300, 494, 0]
61;[301, 495, 0]
61;[302, 496, 0]
61;[303, 497, 0]
61;[304, 498, 0]
61;[306, 499, 0]
61;[308, 500, 0]
61;[309, 501, 0]
61;[310, 502, 0]
61;[311, 503, 0]
61;[312, 504, 0]
61;[313, 505, 0]
61;[314, 506, 0]
61;[315, 507, 0]
61;[316, 508, 0]
61;[317, 509, 0]
61;[318, 510, 0]
61;[319, 511, 0]
61;[320, 512, 0]
61;[321, 513, 0]
61;[323, 514, 0]
61;[324, 515, 0]
61;[327, 516, 0]
61;[328, 517, 0]
61;[330, 518, 0]
61;[332, 519, 0]
61;[334, 520, 0]
61;[335, 521, 0]
61;[336, 522, 0]
61;[337, 523, 0]
61;[338, 524, 0]
61;[339, 525, 0]
61;[341, 526, 0]
61;[342, 527, 0]
61;[344, 528, 0]
61;[347, 529, 0]
61;[348, 530, 0]
61;[350, 531, 0]
61;[351, 532, 0]
61;[352, 533, 0]
61;[353, 534, 0]
61;[354, 535, 0]
61;[356, 536, 0]
61;[357, 537, 0]
61;[359, 538, 0]
61;[360, 539, 0]
61;[361, 540, 0]
61;[362, 541, 0]
61;[363, 542, 0]
61;[364, 543, 0]
61;[365, 544, 0]
61;[366, 545, 0]
61;[367, 546, 0]
61;[368, 547, 0]
61;[369, 548, 0]
61;[373, 549, 0]
61;[374, 550, 0]
61;[375, 551, 0]
61;[376, 552, 0]
61;[377, 553, 0]
61;[378, 554, 0]
61;[379, 555, 0]
61;[380, 556, 0]
61;[381, 557, 0]
61;[382, 558, 0]
61;[384, 559, 0]
61;[385, 560, 0]
61;[386, 561, 0]
61;[387, 562, 0]
61;[388, 563, 0]
61;[389, 564, 0]
61;[390, 565, 0]
61;[394, 566, 0]
61;[395, 567, 0]
61;[396, 568, 0]
61;[398, 569, 0]
61;[399, 570, 0]
61;[400, 571, 0]
61;[404, 572, 0]
61;[405, 573, 0]
61;[406, 574, 0]
61;[407, 575, 0]
61;[408, 576, 0]
61;[409, 577, 0]
61;[410, 578, 0]
61;[411, 579, 0]
61;[412, 580, 0]
61;[413, 581, 0]
61;[414, 582, 0]
61;[415, 583, 0]
61;[416, 584, 0]
61;[419, 585, 0]
61;[420, 586, 0]
61;[421, 587, 0]
61;[422, 588, 0]
61;[424, 589, 0]
61;[425, 590, 0]
61;[426, 591, 0]
61;[427, 592, 0]
61;[428, 593, 0]
61;[431, 594, 0]
61;[433, 595, 0]
61;[435, 596, 0]
61;[436, 597, 0]
61;[438, 598, 0]
61;[440, 599, 0]
61;[442, 600, 0]
61;[443, 601, 0]
61;[446, 602, 0]
61;[448, 603, 0]
61;[449, 604, 0]
61;[450, 605, 0]
61;[454, 606, 0]
61;[455, 607, 0]
61;[456, 608, 0]
61;[458, 609, 0]
61;[460, 610, 0]
61;[461, 611, 0]
61;[462, 612, 0]
61;[463, 613, 0]
61;[464, 614, 0]
61;[465, 615, 0]
61;[467, 616, 0]
61;[468, 617, 0]
61;[469, 618, 0]
61;[470, 619, 0]
61;[471, 620, 0]
61;[472, 621, 0]
61;[474, 622, 0]
61;[475, 623, 0]
61;[476, 624, 0]
61;[477, 625, 0]
61;[478, 626, 0]
61;[479, 627, 0]
61;[480, 628, 0]
61;[482, 629, 0]
61;[483, 630, 0]
61;[485, 631, 0]
61;[486, 632, 0]
61;[487, 633, 0]
61;[488, 634, 0]
61;[489, 635, 0]
61;[491, 636, 0]
61;[492, 637, 0]
61;[495, 638, 0]
61;[496, 639, 0]
61;[499, 640, 0]
61;[500, 641, 0]
61;[503, 642, 0]
61;[506, 643, 0]
61;[507, 644, 0]
61;[510, 645, 0]
61;[513, 646, 0]
61;[514, 647, 0]
61;[515, 648, 0]
61;[516, 649, 0]
61;[517, 650, 0]
61;[518, 651, 0]
61;[519, 652, 0]
61;[520, 653, 0]
61;[521, 654, 0]
61;[522, 655, 0]
61;[523, 656, 0]
61;[524, 657, 0]
61;[525, 658, 0]
61;[526, 659, 0]
61;[527, 660, 0]
61;[528, 661, 0]
61;[529, 662, 0]
61;[530, 663, 0]
61;[531, 664, 0]
61;[532, 665, 0]
61;[533, 666, 0]
61;[534, 667, 0]
61;[535, 668, 0]
61;[537, 669, 0]
61;[539, 670, 0]
61;[540, 671, 0]
61;[541, 672, 0]
61;[542, 673, 0]
61;[544, 674, 0]
61;[545, 675, 0]
61;[546, 676, 0]
61;[547, 677, 0]
61;[549, 678, 0]
61;[554, 679, 0]
61;[557, 680, 0]
61;[558, 681, 0]
61;[559, 682, 0]
61;[560, 683, 0]
61;[561, 684, 0]
61;[564, 685, 0]
61;[565, 686, 0]
61;[566, 687, 0]
61;[567, 688, 0]
61;[569, 689, 0]
61;[573, 690, 0]
61;[574, 691, 0]
61;[575, 692, 0]
61;[576, 693, 0]
61;[577, 694, 0]
61;[578, 695, 0]
61;[579, 696, 0]
61;[580, 697, 0]
61;[582, 698, 0]
61;[583, 699, 0]
61;[584, 700, 0]
61;[585, 701, 0]
61;[586, 702, 0]
61;[587, 703, 0]
61;[588, 704, 0]
61;[591, 705, 0]
61;[592, 706, 0]
61;[593, 707, 0]
61;[594, 708, 0]
61;[596, 709, 0]
61;[597, 710, 0]
61;[599, 711, 0]
61;[600, 712, 0]
61;[602, 713, 0]
61;[603, 714, 0]
61;[604, 715, 0]
61;[607, 716, 0]
61;[609, 717, 0]
61;[610, 718, 0]
61;[611, 719, 0]
61;[612, 720, 0]
61;[613, 721, 0]
61;[615, 722, 0]
61;[616, 723, 0]
61;[617, 724, 0]
61;[619, 725, 0]
61;[620, 726, 0]
61;[621, 727, 0]
61;[623, 728, 0]
61;[626, 729, 0]
61;[628, 730, 0]
61;[629, 731, 0]
61;[630, 732, 0]
61;[633, 733, 0]
61;[634, 734, 0]
61;[635, 735, 0]
61;[636, 736, 0]
61;[637, 737, 0]
61;[638, 738, 0]
61;[639, 739, 0]
61;[640, 740, 0]
61;[641, 741, 0]
61;[642, 742, 0]
61;[643, 743, 0]
61;[644, 744, 0]
61;[645, 745, 0]
61;[647, 746, 0]
61;[648, 747, 0]
61;[649, 748, 0]
61;[650, 749, 0]
61;[651, 750, 0]
61;[652, 751, 0]
61;[653, 752, 0]
61;[656, 753, 0]
61;[657, 754, 0]
61;[658, 755, 0]
61;[659, 756, 0]
61;[660, 757, 0]
61;[661, 758, 0]
61;[662, 759, 0]
61;[663, 760, 0]
61;[664, 761, 0]
61;[665, 762, 0]
61;[666, 763, 0]
61;[668, 764, 0]
61;[669, 765, 0]
61;[670, 766, 0]
61;[671, 767, 0]
61;[672, 768, 0]
61;[673, 769, 0]
61;[674, 770, 0]
61;[675, 771, 0]
61;[676, 772, 0]
61;[677, 773, 0]
61;[678, 774, 0]
61;[679, 775, 0]
61;[681, 776, 0]
61;[683, 777, 0]
61;[684, 778, 0]
61;[687, 779, 0]
61;[688, 780, 0]
61;[689, 781, 0]
61;[690, 782, 0]
61;[691, 783, 0]
61;[692, 784, 0]
61;[694, 785, 0]
61;[695, 786, 0]
61;[696, 787, 0]
