QueryNumber;Result
49;[119, 92, 0.4472135954999579]
49;[123, 93, 0.4472135954999579]
49;[124, 94, 0.4472135954999579]
49;[125, 95, 0.4472135954999579]
49;[130, 96, 0.4472135954999579]
49;[134, 97, 0.4472135954999579]
49;[139, 98, 0.4472135954999579]
49;[140, 99, 0.4472135954999579]
49;[141, 100, 0.4472135954999579]
49;[144, 101, 0.4472135954999579]
49;[146, 102, 0.4472135954999579]
49;[147, 103, 0.4472135954999579]
49;[148, 104, 0.4472135954999579]
49;[149, 105, 0.4472135954999579]
49;[151, 106, 0.4472135954999579]
49;[154, 107, 0.4472135954999579]
49;[155, 108, 0.4472135954999579]
49;[156, 109, 0.4472135954999579]
49;[159, 110, 0.4472135954999579]
49;[161, 111, 0.4472135954999579]
49;[164, 112, 0.4472135954999579]
49;[166, 113, 0.4472135954999579]
49;[167, 114, 0.4472135954999579]
49;[169, 115, 0.4472135954999579]
49;[170, 116, 0.4472135954999579]
49;[172, 117, 0.4472135954999579]
49;[173, 118, 0.4472135954999579]
49;[174, 119, 0.4472135954999579]
49;[176, 120, 0.4472135954999579]
49;[177, 121, 0.4472135954999579]
49;[178, 122, 0.4472135954999579]
49;[179, 123, 0.4472135954999579]
49;[181, 124, 0.4472135954999579]
49;[182, 125, 0.4472135954999579]
49;[183, 126, 0.4472135954999579]
49;[184, 127, 0.4472135954999579]
49;[185, 128, 0.4472135954999579]
49;[187, 129, 0.4472135954999579]
49;[188, 130, 0.4472135954999579]
49;[189, 131, 0.4472135954999579]
49;[190, 132, 0.4472135954999579]
49;[191, 133, 0.4472135954999579]
49;[195, 134, 0.4472135954999579]
49;[196, 135, 0.4472135954999579]
49;[199, 136, 0.4472135954999579]
49;[200, 137, 0.4472135954999579]
49;[203, 138, 0.4472135954999579]
49;[204, 139, 0.4472135954999579]
49;[205, 140, 0.4472135954999579]
49;[206, 141, 0.4472135954999579]
49;[209, 142, 0.4472135954999579]
49;[210, 143, 0.4472135954999579]
49;[212, 144, 0.4472135954999579]
49;[215, 145, 0.4472135954999579]
49;[217, 146, 0.4472135954999579]
49;[218, 147, 0.4472135954999579]
49;[219, 148, 0.4472135954999579]
49;[221, 149, 0.4472135954999579]
49;[222, 150, 0.4472135954999579]
49;[223, 151, 0.4472135954999579]
49;[224, 152, 0.4472135954999579]
49;[225, 153, 0.4472135954999579]
49;[227, 154, 0.4472135954999579]
49;[228, 155, 0.4472135954999579]
49;[229, 156, 0.4472135954999579]
49;[231, 157, 0.4472135954999579]
49;[232, 158, 0.4472135954999579]
49;[233, 159, 0.4472135954999579]
49;[234, 160, 0.4472135954999579]
49;[237, 161, 0.4472135954999579]
49;[238, 162, 0.4472135954999579]
49;[243, 163, 0.4472135954999579]
49;[245, 164, 0.4472135954999579]
49;[246, 165, 0.4472135954999579]
49;[248, 166, 0.4472135954999579]
49;[250, 167, 0.4472135954999579]
49;[251, 168, 0.4472135954999579]
49;[252, 169, 0.4472135954999579]
49;[253, 170, 0.4472135954999579]
49;[254, 171, 0.4472135954999579]
49;[255, 172, 0.4472135954999579]
49;[258, 173, 0.4472135954999579]
49;[259, 174, 0.4472135954999579]
49;[260, 175, 0.4472135954999579]
49;[261, 176, 0.4472135954999579]
49;[263, 177, 0.4472135954999579]
49;[265, 178, 0.4472135954999579]
49;[269, 179, 0.4472135954999579]
49;[271, 180, 0.4472135954999579]
49;[273, 181, 0.4472135954999579]
49;[274, 182, 0.4472135954999579]
49;[279, 183, 0.4472135954999579]
49;[281, 184, 0.4472135954999579]
49;[282, 185, 0.4472135954999579]
49;[284, 186, 0.4472135954999579]
49;[286, 187, 0.4472135954999579]
49;[287, 188, 0.4472135954999579]
49;[289, 189, 0.4472135954999579]
49;[290, 190, 0.4472135954999579]
49;[292, 191, 0.4472135954999579]
49;[293, 192, 0.4472135954999579]
49;[295, 193, 0.4472135954999579]
49;[296, 194, 0.4472135954999579]
49;[302, 195, 0.4472135954999579]
49;[308, 196, 0.4472135954999579]
49;[311, 197, 0.4472135954999579]
49;[312, 198, 0.4472135954999579]
49;[314, 199, 0.4472135954999579]
49;[315, 200, 0.4472135954999579]
49;[316, 201, 0.4472135954999579]
49;[317, 202, 0.4472135954999579]
49;[320, 203, 0.4472135954999579]
49;[322, 204, 0.4472135954999579]
49;[323, 205, 0.4472135954999579]
49;[325, 206, 0.4472135954999579]
49;[326, 207, 0.4472135954999579]
49;[327, 208, 0.4472135954999579]
49;[332, 209, 0.4472135954999579]
49;[333, 210, 0.4472135954999579]
49;[335, 211, 0.4472135954999579]
49;[336, 212, 0.4472135954999579]
49;[337, 213, 0.4472135954999579]
49;[340, 214, 0.4472135954999579]
49;[341, 215, 0.4472135954999579]
49;[342, 216, 0.4472135954999579]
49;[346, 217, 0.4472135954999579]
49;[347, 218, 0.4472135954999579]
49;[349, 219, 0.4472135954999579]
49;[351, 220, 0.4472135954999579]
49;[352, 221, 0.4472135954999579]
49;[355, 222, 0.4472135954999579]
49;[357, 223, 0.4472135954999579]
49;[358, 224, 0.4472135954999579]
49;[361, 225, 0.4472135954999579]
49;[363, 226, 0.4472135954999579]
49;[364, 227, 0.4472135954999579]
49;[366, 228, 0.4472135954999579]
49;[367, 229, 0.4472135954999579]
49;[368, 230, 0.4472135954999579]
49;[369, 231, 0.4472135954999579]
49;[370, 232, 0.4472135954999579]
49;[371, 233, 0.4472135954999579]
49;[372, 234, 0.4472135954999579]
49;[373, 235, 0.4472135954999579]
49;[377, 236, 0.4472135954999579]
49;[383, 237, 0.4472135954999579]
49;[390, 238, 0.4472135954999579]
49;[391, 239, 0.4472135954999579]
49;[392, 240, 0.4472135954999579]
49;[393, 241, 0.4472135954999579]
49;[394, 242, 0.4472135954999579]
49;[396, 243, 0.4472135954999579]
49;[397, 244, 0.4472135954999579]
49;[399, 245, 0.4472135954999579]
49;[400, 246, 0.4472135954999579]
49;[401, 247, 0.4472135954999579]
49;[402, 248, 0.4472135954999579]
49;[405, 249, 0.4472135954999579]
49;[407, 250, 0.4472135954999579]
49;[408, 251, 0.4472135954999579]
49;[409, 252, 0.4472135954999579]
49;[410, 253, 0.4472135954999579]
49;[411, 254, 0.4472135954999579]
49;[414, 255, 0.4472135954999579]
49;[416, 256, 0.4472135954999579]
49;[418, 257, 0.4472135954999579]
49;[419, 258, 0.4472135954999579]
49;[420, 259, 0.4472135954999579]
49;[421, 260, 0.4472135954999579]
49;[422, 261, 0.4472135954999579]
49;[424, 262, 0.4472135954999579]
49;[425, 263, 0.4472135954999579]
49;[427, 264, 0.4472135954999579]
49;[429, 265, 0.4472135954999579]
49;[430, 266, 0.4472135954999579]
49;[432, 267, 0.4472135954999579]
49;[437, 268, 0.4472135954999579]
49;[438, 269, 0.4472135954999579]
49;[442, 270, 0.4472135954999579]
49;[445, 271, 0.4472135954999579]
49;[446, 272, 0.4472135954999579]
49;[447, 273, 0.4472135954999579]
49;[451, 274, 0.4472135954999579]
49;[454, 275, 0.4472135954999579]
49;[455, 276, 0.4472135954999579]
49;[457, 277, 0.4472135954999579]
49;[458, 278, 0.4472135954999579]
49;[459, 279, 0.4472135954999579]
49;[460, 280, 0.4472135954999579]
49;[461, 281, 0.4472135954999579]
49;[462, 282, 0.4472135954999579]
49;[463, 283, 0.4472135954999579]
49;[466, 284, 0.4472135954999579]
49;[467, 285, 0.4472135954999579]
49;[469, 286, 0.4472135954999579]
49;[471, 287, 0.4472135954999579]
49;[472, 288, 0.4472135954999579]
49;[473, 289, 0.4472135954999579]
49;[478, 290, 0.4472135954999579]
49;[479, 291, 0.4472135954999579]
49;[480, 292, 0.4472135954999579]
49;[482, 293, 0.4472135954999579]
49;[484, 294, 0.4472135954999579]
49;[486, 295, 0.4472135954999579]
49;[487, 296, 0.4472135954999579]
49;[489, 297, 0.4472135954999579]
49;[495, 298, 0.4472135954999579]
49;[496, 299, 0.4472135954999579]
49;[497, 300, 0.4472135954999579]
49;[499, 301, 0.4472135954999579]
49;[503, 302, 0.4472135954999579]
49;[505, 303, 0.4472135954999579]
49;[506, 304, 0.4472135954999579]
49;[510, 305, 0.4472135954999579]
49;[511, 306, 0.4472135954999579]
49;[517, 307, 0.4472135954999579]
49;[518, 308, 0.4472135954999579]
49;[520, 309, 0.4472135954999579]
49;[524, 310, 0.4472135954999579]
49;[528, 311, 0.4472135954999579]
49;[535, 312, 0.4472135954999579]
49;[536, 313, 0.4472135954999579]
49;[539, 314, 0.4472135954999579]
49;[541, 315, 0.4472135954999579]
49;[542, 316, 0.4472135954999579]
49;[546, 317, 0.4472135954999579]
49;[548, 318, 0.4472135954999579]
49;[550, 319, 0.4472135954999579]
49;[552, 320, 0.4472135954999579]
49;[554, 321, 0.4472135954999579]
49;[555, 322, 0.4472135954999579]
49;[556, 323, 0.4472135954999579]
49;[559, 324, 0.4472135954999579]
49;[562, 325, 0.4472135954999579]
49;[565, 326, 0.4472135954999579]
49;[569, 327, 0.4472135954999579]
49;[572, 328, 0.4472135954999579]
49;[573, 329, 0.4472135954999579]
49;[575, 330, 0.4472135954999579]
49;[577, 331, 0.4472135954999579]
49;[579, 332, 0.4472135954999579]
49;[582, 333, 0.4472135954999579]
49;[583, 334, 0.4472135954999579]
49;[584, 335, 0.4472135954999579]
49;[585, 336, 0.4472135954999579]
49;[587, 337, 0.4472135954999579]
49;[589, 338, 0.4472135954999579]
49;[590, 339, 0.4472135954999579]
49;[591, 340, 0.4472135954999579]
49;[594, 341, 0.4472135954999579]
49;[597, 342, 0.4472135954999579]
49;[598, 343, 0.4472135954999579]
49;[599, 344, 0.4472135954999579]
49;[602, 345, 0.4472135954999579]
49;[604, 346, 0.4472135954999579]
49;[605, 347, 0.4472135954999579]
49;[607, 348, 0.4472135954999579]
49;[608, 349, 0.4472135954999579]
49;[611, 350, 0.4472135954999579]
49;[612, 351, 0.4472135954999579]
49;[614, 352, 0.4472135954999579]
49;[616, 353, 0.4472135954999579]
49;[618, 354, 0.4472135954999579]
49;[623, 355, 0.4472135954999579]
49;[626, 356, 0.4472135954999579]
49;[629, 357, 0.4472135954999579]
49;[630, 358, 0.4472135954999579]
49;[631, 359, 0.4472135954999579]
49;[633, 360, 0.4472135954999579]
49;[636, 361, 0.4472135954999579]
49;[639, 362, 0.4472135954999579]
49;[640, 363, 0.4472135954999579]
49;[642, 364, 0.4472135954999579]
49;[643, 365, 0.4472135954999579]
49;[647, 366, 0.4472135954999579]
49;[648, 367, 0.4472135954999579]
49;[650, 368, 0.4472135954999579]
49;[651, 369, 0.4472135954999579]
49;[653, 370, 0.4472135954999579]
49;[657, 371, 0.4472135954999579]
49;[658, 372, 0.4472135954999579]
49;[659, 373, 0.4472135954999579]
49;[660, 374, 0.4472135954999579]
49;[661, 375, 0.4472135954999579]
49;[667, 376, 0.4472135954999579]
49;[668, 377, 0.4472135954999579]
49;[669, 378, 0.4472135954999579]
49;[670, 379, 0.4472135954999579]
49;[672, 380, 0.4472135954999579]
49;[673, 381, 0.4472135954999579]
49;[675, 382, 0.4472135954999579]
49;[676, 383, 0.4472135954999579]
49;[677, 384, 0.4472135954999579]
49;[683, 385, 0.4472135954999579]
49;[684, 386, 0.4472135954999579]
49;[685, 387, 0.4472135954999579]
49;[686, 388, 0.4472135954999579]
49;[687, 389, 0.4472135954999579]
49;[689, 390, 0.4472135954999579]
49;[691, 391, 0.4472135954999579]
49;[692, 392, 0.4472135954999579]
49;[693, 393, 0.4472135954999579]
49;[694, 394, 0.4472135954999579]
49;[695, 395, 0.4472135954999579]
49;[696, 396, 0.4472135954999579]
49;[698, 397, 0.4472135954999579]
49;[700, 398, 0.4472135954999579]
49;[702, 399, 0.4472135954999579]
49;[703, 400, 0.4472135954999579]
49;[705, 401, 0.4472135954999579]
49;[706, 402, 0.4472135954999579]
49;[707, 403, 0.4472135954999579]
49;[710, 404, 0.4472135954999579]
49;[711, 405, 0.4472135954999579]
49;[715, 406, 0.4472135954999579]
49;[717, 407, 0.4472135954999579]
49;[719, 408, 0.4472135954999579]
49;[722, 409, 0.4472135954999579]
49;[726, 410, 0.4472135954999579]
49;[727, 411, 0.4472135954999579]
49;[728, 412, 0.4472135954999579]
49;[730, 413, 0.4472135954999579]
49;[731, 414, 0.4472135954999579]
49;[732, 415, 0.4472135954999579]
49;[733, 416, 0.4472135954999579]
49;[734, 417, 0.4472135954999579]
49;[736, 418, 0.4472135954999579]
49;[737, 419, 0.4472135954999579]
49;[742, 420, 0.4472135954999579]
49;[743, 421, 0.4472135954999579]
49;[745, 422, 0.4472135954999579]
49;[747, 423, 0.4472135954999579]
49;[748, 424, 0.4472135954999579]
49;[749, 425, 0.4472135954999579]
49;[750, 426, 0.4472135954999579]
49;[751, 427, 0.4472135954999579]
49;[752, 428, 0.4472135954999579]
49;[753, 429, 0.4472135954999579]
49;[754, 430, 0.4472135954999579]
49;[757, 431, 0.4472135954999579]
49;[758, 432, 0.4472135954999579]
49;[762, 433, 0.4472135954999579]
49;[764, 434, 0.4472135954999579]
49;[765, 435, 0.4472135954999579]
49;[766, 436, 0.4472135954999579]
49;[767, 437, 0.4472135954999579]
49;[769, 438, 0.4472135954999579]
49;[770, 439, 0.4472135954999579]
49;[771, 440, 0.4472135954999579]
49;[772, 441, 0.4472135954999579]
49;[775, 442, 0.4472135954999579]
49;[778, 443, 0.4472135954999579]
49;[780, 444, 0.4472135954999579]
49;[784, 445, 0.4472135954999579]
49;[785, 446, 0.4472135954999579]
49;[790, 447, 0.4472135954999579]
49;[793, 448, 0.4472135954999579]
49;[794, 449, 0.4472135954999579]
49;[798, 450, 0.4472135954999579]
49;[800, 451, 0.4472135954999579]
49;[802, 452, 0.4472135954999579]
49;[804, 453, 0.4472135954999579]
49;[805, 454, 0.4472135954999579]
49;[806, 455, 0.4472135954999579]
49;[807, 456, 0.4472135954999579]
49;[812, 457, 0.4472135954999579]
49;[813, 458, 0.4472135954999579]
49;[822, 459, 0.4472135954999579]
49;[826, 460, 0.4472135954999579]
49;[828, 461, 0.4472135954999579]
49;[829, 462, 0.4472135954999579]
49;[830, 463, 0.4472135954999579]
49;[832, 464, 0.4472135954999579]
49;[833, 465, 0.4472135954999579]
49;[836, 466, 0.4472135954999579]
49;[838, 467, 0.4472135954999579]
49;[840, 468, 0.4472135954999579]
49;[841, 469, 0.4472135954999579]
49;[842, 470, 0.4472135954999579]
49;[843, 471, 0.4472135954999579]
49;[844, 472, 0.4472135954999579]
49;[847, 473, 0.4472135954999579]
49;[848, 474, 0.4472135954999579]
49;[849, 475, 0.4472135954999579]
49;[851, 476, 0.4472135954999579]
49;[852, 477, 0.4472135954999579]
49;[855, 478, 0.4472135954999579]
49;[858, 479, 0.4472135954999579]
49;[859, 480, 0.4472135954999579]
49;[860, 481, 0.4472135954999579]
49;[862, 482, 0.4472135954999579]
49;[863, 483, 0.4472135954999579]
49;[865, 484, 0.4472135954999579]
49;[866, 485, 0.4472135954999579]
49;[867, 486, 0.4472135954999579]
49;[870, 487, 0.4472135954999579]
49;[873, 488, 0.4472135954999579]
49;[874, 489, 0.4472135954999579]
49;[876, 490, 0.4472135954999579]
49;[879, 491, 0.4472135954999579]
49;[883, 492, 0.4472135954999579]
49;[884, 493, 0.4472135954999579]
49;[885, 494, 0.4472135954999579]
49;[886, 495, 0.4472135954999579]
49;[887, 496, 0.4472135954999579]
49;[888, 497, 0.4472135954999579]
49;[889, 498, 0.4472135954999579]
49;[890, 499, 0.4472135954999579]
49;[895, 500, 0.4472135954999579]
49;[896, 501, 0.4472135954999579]
49;[897, 502, 0.4472135954999579]
49;[898, 503, 0.4472135954999579]
49;[899, 504, 0.4472135954999579]
49;[901, 505, 0.4472135954999579]
49;[902, 506, 0.4472135954999579]
49;[903, 507, 0.4472135954999579]
49;[904, 508, 0.4472135954999579]
49;[905, 509, 0.4472135954999579]
49;[906, 510, 0.4472135954999579]
49;[907, 511, 0.4472135954999579]
49;[913, 512, 0.4472135954999579]
49;[914, 513, 0.4472135954999579]
49;[915, 514, 0.4472135954999579]
49;[916, 515, 0.4472135954999579]
49;[922, 516, 0.4472135954999579]
49;[923, 517, 0.4472135954999579]
49;[925, 518, 0.4472135954999579]
49;[926, 519, 0.4472135954999579]
49;[928, 520, 0.4472135954999579]
49;[929, 521, 0.4472135954999579]
49;[931, 522, 0.4472135954999579]
49;[934, 523, 0.4472135954999579]
49;[936, 524, 0.4472135954999579]
49;[937, 525, 0.4472135954999579]
49;[942, 526, 0.4472135954999579]
49;[944, 527, 0.4472135954999579]
49;[945, 528, 0.4472135954999579]
49;[946, 529, 0.4472135954999579]
49;[947, 530, 0.4472135954999579]
49;[949, 531, 0.4472135954999579]
49;[950, 532, 0.4472135954999579]
49;[951, 533, 0.4472135954999579]
49;[952, 534, 0.4472135954999579]
49;[955, 535, 0.4472135954999579]
49;[956, 536, 0.4472135954999579]
49;[958, 537, 0.4472135954999579]
49;[959, 538, 0.4472135954999579]
49;[960, 539, 0.4472135954999579]
49;[961, 540, 0.4472135954999579]
49;[962, 541, 0.4472135954999579]
49;[963, 542, 0.4472135954999579]
49;[964, 543, 0.4472135954999579]
49;[965, 544, 0.4472135954999579]
49;[967, 545, 0.4472135954999579]
49;[968, 546, 0.4472135954999579]
49;[969, 547, 0.4472135954999579]
49;[970, 548, 0.4472135954999579]
49;[971, 549, 0.4472135954999579]
49;[972, 550, 0.4472135954999579]
49;[973, 551, 0.4472135954999579]
49;[976, 552, 0.4472135954999579]
49;[981, 553, 0.4472135954999579]
49;[982, 554, 0.4472135954999579]
49;[983, 555, 0.4472135954999579]
49;[986, 556, 0.4472135954999579]
49;[987, 557, 0.4472135954999579]
49;[988, 558, 0.4472135954999579]
49;[989, 559, 0.4472135954999579]
49;[992, 560, 0.4472135954999579]
49;[993, 561, 0.4472135954999579]
49;[995, 562, 0.4472135954999579]
49;[998, 563, 0.4472135954999579]
49;[999, 564, 0.4472135954999579]
49;[1000, 565, 0.4472135954999579]
49;[1005, 566, 0.4472135954999579]
49;[1007, 567, 0.4472135954999579]
49;[1009, 568, 0.4472135954999579]
49;[1010, 569, 0.4472135954999579]
49;[1012, 570, 0.4472135954999579]
49;[1016, 571, 0.4472135954999579]
49;[1017, 572, 0.4472135954999579]
49;[1019, 573, 0.4472135954999579]
49;[1021, 574, 0.4472135954999579]
49;[1024, 575, 0.4472135954999579]
49;[1025, 576, 0.4472135954999579]
49;[1029, 577, 0.4472135954999579]
49;[1030, 578, 0.4472135954999579]
49;[1032, 579, 0.4472135954999579]
49;[1033, 580, 0.4472135954999579]
49;[1034, 581, 0.4472135954999579]
49;[1035, 582, 0.4472135954999579]
49;[1040, 583, 0.4472135954999579]
49;[1041, 584, 0.4472135954999579]
49;[1042, 585, 0.4472135954999579]
49;[1043, 586, 0.4472135954999579]
49;[1046, 587, 0.4472135954999579]
49;[1047, 588, 0.4472135954999579]
49;[1048, 589, 0.4472135954999579]
49;[1050, 590, 0.4472135954999579]
49;[1051, 591, 0.4472135954999579]
49;[1052, 592, 0.4472135954999579]
49;[1053, 593, 0.4472135954999579]
49;[1054, 594, 0.4472135954999579]
49;[1055, 595, 0.4472135954999579]
49;[1056, 596, 0.4472135954999579]
49;[1057, 597, 0.4472135954999579]
49;[1058, 598, 0.4472135954999579]
49;[1060, 599, 0.4472135954999579]
49;[1062, 600, 0.4472135954999579]
49;[1065, 601, 0.4472135954999579]
49;[1066, 602, 0.4472135954999579]
49;[1067, 603, 0.4472135954999579]
49;[1068, 604, 0.4472135954999579]
49;[1070, 605, 0.4472135954999579]
49;[1071, 606, 0.4472135954999579]
49;[1073, 607, 0.4472135954999579]
49;[1074, 608, 0.4472135954999579]
49;[1075, 609, 0.4472135954999579]
49;[1076, 610, 0.4472135954999579]
49;[1077, 611, 0.4472135954999579]
49;[1078, 612, 0.4472135954999579]
49;[1081, 613, 0.4472135954999579]
49;[1082, 614, 0.4472135954999579]
49;[1088, 615, 0.4472135954999579]
49;[1091, 616, 0.4472135954999579]
49;[1095, 617, 0.4472135954999579]
49;[1096, 618, 0.4472135954999579]
49;[1099, 619, 0.4472135954999579]
49;[1101, 620, 0.4472135954999579]
49;[1102, 621, 0.4472135954999579]
49;[1104, 622, 0.4472135954999579]
49;[1105, 623, 0.4472135954999579]
49;[1106, 624, 0.4472135954999579]
49;[1108, 625, 0.4472135954999579]
49;[1110, 626, 0.4472135954999579]
49;[1111, 627, 0.4472135954999579]
49;[1112, 628, 0.4472135954999579]
49;[1114, 629, 0.4472135954999579]
49;[1115, 630, 0.4472135954999579]
49;[1116, 631, 0.4472135954999579]
49;[1117, 632, 0.4472135954999579]
49;[1118, 633, 0.4472135954999579]
49;[1119, 634, 0.4472135954999579]
49;[1120, 635, 0.4472135954999579]
49;[1124, 636, 0.4472135954999579]
49;[1125, 637, 0.4472135954999579]
49;[1126, 638, 0.4472135954999579]
49;[1127, 639, 0.4472135954999579]
49;[1128, 640, 0.4472135954999579]
49;[1129, 641, 0.4472135954999579]
49;[1130, 642, 0.4472135954999579]
49;[1131, 643, 0.4472135954999579]
49;[1132, 644, 0.4472135954999579]
49;[1134, 645, 0.4472135954999579]
49;[1135, 646, 0.4472135954999579]
49;[1136, 647, 0.4472135954999579]
49;[1137, 648, 0.4472135954999579]
49;[1138, 649, 0.4472135954999579]
49;[1140, 650, 0.4472135954999579]
49;[1141, 651, 0.4472135954999579]
49;[1146, 652, 0.4472135954999579]
49;[1147, 653, 0.4472135954999579]
49;[1149, 654, 0.4472135954999579]
49;[1152, 655, 0.4472135954999579]
49;[1155, 656, 0.4472135954999579]
49;[1157, 657, 0.4472135954999579]
49;[1159, 658, 0.4472135954999579]
49;[1161, 659, 0.4472135954999579]
49;[1162, 660, 0.4472135954999579]
49;[1163, 661, 0.4472135954999579]
49;[1164, 662, 0.4472135954999579]
49;[1165, 663, 0.4472135954999579]
49;[1167, 664, 0.4472135954999579]
49;[1168, 665, 0.4472135954999579]
49;[1169, 666, 0.4472135954999579]
49;[1170, 667, 0.4472135954999579]
49;[1171, 668, 0.4472135954999579]
49;[1172, 669, 0.4472135954999579]
49;[1173, 670, 0.4472135954999579]
49;[1175, 671, 0.4472135954999579]
49;[1179, 672, 0.4472135954999579]
49;[1180, 673, 0.4472135954999579]
49;[1181, 674, 0.4472135954999579]
49;[1188, 675, 0.4472135954999579]
49;[1191, 676, 0.4472135954999579]
49;[1195, 677, 0.4472135954999579]
49;[1198, 678, 0.4472135954999579]
49;[1200, 679, 0.4472135954999579]
49;[1210, 680, 0.4472135954999579]
49;[1214, 681, 0.4472135954999579]
49;[1215, 682, 0.4472135954999579]
49;[1218, 683, 0.4472135954999579]
49;[1220, 684, 0.4472135954999579]
49;[1222, 685, 0.4472135954999579]
49;[1224, 686, 0.4472135954999579]
49;[1226, 687, 0.4472135954999579]
49;[1227, 688, 0.4472135954999579]
49;[1232, 689, 0.4472135954999579]
49;[1239, 690, 0.4472135954999579]
49;[14, 691, 0.44721359549995787]
49;[150, 692, 0.44721359549995787]
49;[160, 693, 0.44721359549995787]
49;[163, 694, 0.44721359549995787]
49;[165, 695, 0.44721359549995787]
49;[193, 696, 0.44721359549995787]
49;[197, 697, 0.44721359549995787]
49;[211, 698, 0.44721359549995787]
49;[242, 699, 0.44721359549995787]
49;[244, 700, 0.44721359549995787]
49;[268, 701, 0.44721359549995787]
49;[288, 702, 0.44721359549995787]
49;[304, 703, 0.44721359549995787]
49;[305, 704, 0.44721359549995787]
49;[348, 705, 0.44721359549995787]
49;[415, 706, 0.44721359549995787]
49;[441, 707, 0.44721359549995787]
49;[502, 708, 0.44721359549995787]
49;[508, 709, 0.44721359549995787]
49;[519, 710, 0.44721359549995787]
49;[521, 711, 0.44721359549995787]
49;[527, 712, 0.44721359549995787]
49;[540, 713, 0.44721359549995787]
49;[543, 714, 0.44721359549995787]
49;[581, 715, 0.44721359549995787]
49;[588, 716, 0.44721359549995787]
49;[606, 717, 0.44721359549995787]
49;[622, 718, 0.44721359549995787]
49;[680, 719, 0.44721359549995787]
49;[688, 720, 0.44721359549995787]
49;[725, 721, 0.44721359549995787]
49;[738, 722, 0.44721359549995787]
49;[755, 723, 0.44721359549995787]
49;[782, 724, 0.44721359549995787]
49;[795, 725, 0.44721359549995787]
49;[803, 726, 0.44721359549995787]
49;[811, 727, 0.44721359549995787]
49;[815, 728, 0.44721359549995787]
49;[912, 729, 0.44721359549995787]
49;[1003, 730, 0.44721359549995787]
49;[1038, 731, 0.44721359549995787]
49;[1085, 732, 0.44721359549995787]
49;[1086, 733, 0.44721359549995787]
49;[1199, 734, 0.44721359549995787]
49;[1205, 735, 0.44721359549995787]
49;[1206, 736, 0.44721359549995787]
49;[1223, 737, 0.44721359549995787]
49;[2, 738, 0]
49;[9, 739, 0]
49;[10, 740, 0]
49;[12, 741, 0]
49;[16, 742, 0]
49;[17, 743, 0]
49;[20, 744, 0]
49;[25, 745, 0]
49;[28, 746, 0]
49;[29, 747, 0]
49;[32, 748, 0]
49;[33, 749, 0]
49;[34, 750, 0]
49;[35, 751, 0]
49;[37, 752, 0]
49;[38, 753, 0]
49;[39, 754, 0]
49;[41, 755, 0]
49;[44, 756, 0]
49;[45, 757, 0]
49;[46, 758, 0]
49;[48, 759, 0]
49;[50, 760, 0]
49;[54, 761, 0]
49;[56, 762, 0]
49;[57, 763, 0]
49;[58, 764, 0]
49;[60, 765, 0]
49;[66, 766, 0]
49;[69, 767, 0]
49;[70, 768, 0]
49;[71, 769, 0]
49;[73, 770, 0]
49;[75, 771, 0]
49;[76, 772, 0]
49;[78, 773, 0]
49;[79, 774, 0]
49;[81, 775, 0]
49;[86, 776, 0]
49;[87, 777, 0]
49;[91, 778, 0]
49;[94, 779, 0]
49;[97, 780, 0]
49;[99, 781, 0]
49;[101, 782, 0]
49;[103, 783, 0]
49;[105, 784, 0]
49;[109, 785, 0]
49;[112, 786, 0]
49;[114, 787, 0]
49;[115, 788, 0]
49;[116, 789, 0]
49;[117, 790, 0]
49;[120, 791, 0]
49;[121, 792, 0]
49;[122, 793, 0]
49;[126, 794, 0]
49;[127, 795, 0]
49;[129, 796, 0]
49;[131, 797, 0]
49;[133, 798, 0]
49;[135, 799, 0]
49;[136, 800, 0]
49;[142, 801, 0]
49;[145, 802, 0]
49;[152, 803, 0]
49;[153, 804, 0]
49;[157, 805, 0]
49;[158, 806, 0]
49;[162, 807, 0]
49;[171, 808, 0]
49;[175, 809, 0]
49;[180, 810, 0]
49;[186, 811, 0]
49;[192, 812, 0]
49;[194, 813, 0]
49;[198, 814, 0]
49;[201, 815, 0]
49;[202, 816, 0]
49;[207, 817, 0]
49;[208, 818, 0]
49;[213, 819, 0]
49;[214, 820, 0]
49;[216, 821, 0]
49;[220, 822, 0]
49;[226, 823, 0]
49;[235, 824, 0]
49;[236, 825, 0]
49;[239, 826, 0]
49;[240, 827, 0]
49;[241, 828, 0]
49;[247, 829, 0]
49;[249, 830, 0]
49;[256, 831, 0]
49;[257, 832, 0]
49;[262, 833, 0]
49;[264, 834, 0]
49;[266, 835, 0]
49;[267, 836, 0]
49;[270, 837, 0]
49;[272, 838, 0]
49;[275, 839, 0]
49;[276, 840, 0]
49;[277, 841, 0]
49;[280, 842, 0]
49;[285, 843, 0]
49;[291, 844, 0]
49;[294, 845, 0]
49;[297, 846, 0]
49;[299, 847, 0]
49;[300, 848, 0]
49;[301, 849, 0]
49;[303, 850, 0]
49;[306, 851, 0]
49;[307, 852, 0]
49;[309, 853, 0]
49;[310, 854, 0]
49;[318, 855, 0]
49;[319, 856, 0]
49;[321, 857, 0]
49;[324, 858, 0]
49;[328, 859, 0]
49;[330, 860, 0]
49;[331, 861, 0]
49;[334, 862, 0]
49;[338, 863, 0]
49;[339, 864, 0]
49;[343, 865, 0]
49;[344, 866, 0]
49;[345, 867, 0]
49;[350, 868, 0]
